14028344,57,17.6119,27.1869,41
4415279,55,6.56532,23.3948,43
-,-,-,-,-
5253685,56,9.13083,26.6208,42
2021382,56,1.93181,28.1532,42
969356,52,0.907649,27.4165,36
7170013,52,7.98596,23.3837,30
2618503,50,2.63656,24.4245,32
313211,46,0.247278,21.5037,32
17805045,59,19.2954,27.735,43
3525006,57,3.58306,28.7505,43
32334,45,0.0208338,26.2362,35
831333,46,0.791338,19.5075,36
-,-,-,-,-
-,-,-,-,-
909219,42,4.40725,18.6516,24
-,-,-,-,-
1267588,55,5.01111,27.2594,43
154092,46,0.106997,22.9871,36
1995813,52,2.00016,24.573,36
5668025,54,5.88081,26.4034,34
13338796,59,15.0401,28.2474,41
1398857,49,1.31871,24.2771,33
4691710,54,4.89062,26.3122,34
6227205,52,6.958,24.7003,32
20161235,58,21.7254,27.5853,40
11278428,53,12.214,25.4592,33
909442,52,0.821189,27.8727,36
3917549,54,4.08111,26.1191,38
215990,47,0.164423,24.8402,35
192534,50,0.141308,28.1648,38
17025056,59,18.5398,29.2737,43
18535767,60,19.924,30.1101,42
2063117,52,2.02592,25.9825,36
4626661,55,4.65172,26.9748,39
2309697,52,2.28475,25.7915,36
20889986,58,22.8184,27.636,40
827864,53,0.744721,28.7101,41
1118025,49,1.0655,24.2808,35
6540243,54,7.29503,26.3806,36
5727374,54,6.00745,26.1219,36
48447,42,0.032227,23.3,30
7332466,64,7.4764,33.0528,48
2731989,50,2.75343,24.6075,32
539196,51,0.454614,27.3161,39
1430455,49,1.35522,22.9179,35
179689,47,0.134426,25.4753,35
119535,49,0.0828015,25.1685,39
-,-,-,-,-
4399444,53,8.41514,25.0994,39
3031922,56,3.22376,28.0748,44
11641228,56,12.5347,26.8034,38
-,-,-,-,-
7221615,56,11.6897,27.8207,40
152123,41,0.110156,20.6961,29
-,-,-,-,-
484048,50,4.15151,26.1174,36
506538,51,0.437685,25.5453,37
-,-,-,-,-
-,-,-,-,-
508957,45,4.00676,21.7271,31
1828847,57,1.79024,29.0846,43
21862510,56,24.9851,25.5476,40
5622335,51,5.97672,23.6183,31
920623,47,0.877199,22.6228,31
-,-,-,-,-
8430894,50,9.45929,23.9214,28
5471060,51,5.79515,25.118,31
4579005,53,4.85331,25.3428,37
8179227,52,9.13487,24.6644,30
557862,44,0.498911,20.6301,30
-,-,-,-,-
188717,49,0.143844,23.8731,37
1373939,56,1.28455,28.7716,46
3440513,48,3.78762,22.0602,30
7622602,57,8.4883,27.7297,41
2184110,54,2.21895,27.598,34
619299,53,0.537091,27.3807,41
68633,42,0.0477888,21.7811,28
3951356,57,4.11942,26.9136,43
744209,53,0.698852,28.0517,39
-,-,-,-,-
1900358,49,1.97361,24.1278,31
10972804,55,11.7959,26.659,37
158355,44,0.117307,20.8886,32
195222,45,0.159232,22.2905,35
4681483,52,4.96529,25.962,34
-,-,-,-,-
3559259,54,3.87823,26.4619,38
820923,50,0.777068,26.0792,36
18150875,57,20.1867,26.8734,41
-,-,-,-,-
438960,46,0.388313,20.9652,34
276325,53,0.214358,27.7666,45
751475,50,0.72812,25.0634,34
1263033,49,1.23514,22.9222,35
191601,44,0.154863,21.2678,32
9499694,54,10.7115,25.1273,34
5342754,57,5.45626,28.7625,39
4484857,54,4.75761,25.1702,38
